ts,open,high,low,close,volume
1628827200000,241.236664,243.300003,238.113327,239.056671,50194500
1629086400000,235.023331,236.5,225.46666,228.723328,68032200
1629172800000,224.220001,224.860001,216.279999,221.903336,71163900
1629259200000,223.25,231.92334,223.116669,229.66333,61048200
1629345600000,226.070007,228.850006,222.529999,224.490005,42940500
1629432000000,227.616669,230.710007,224.566666,226.753326,44525700
1629691200000,228.479996,237.376663,226.916672,235.433334,60794700
1629777600000,236.893326,238.406662,234.213333,236.16333,39249300
1629864000000,235.676666,238.990005,234.666672,237.066666,37936800
1629950400000,236.103333,238.46666,232.539993,233.720001,39642900
1630036800000,235.0,238.333328,234.03334,237.306671,41501400
1630296000000,238.240005,243.666672,237.57666,243.636673,55812600
1630382400000,244.333328,246.796661,242.146667,245.240005,62566200
1630468800000,244.693329,247.330002,243.756668,244.696671,39612900
1630555200000,244.833328,246.990005,243.513336,244.130005,38331900
1630641600000,244.083328,244.666672,241.399994,244.523331,45738300
1630987200000,246.666672,253.399994,246.419998,250.973328,60119400
1631073600000,253.860001,254.816666,246.92334,251.289993,56379000
1631160000000,251.136673,254.03334,250.543335,251.619995,42233100
1631246400000,253.199997,254.203339,244.839996,245.42334,45552600
1631505600000,246.736664,248.259995,236.28334,247.666672,68857500
1631592000000,247.523331,251.490005,245.46666,248.16333,55574700
1631678400000,248.333328,252.286667,246.119995,251.943329,46073100
1631764800000,250.943329,252.970001,249.203339,252.330002,41770200
1631851200000,252.383331,253.679993,250.0,253.16333,84612600
1632110400000,244.853333,247.333328,239.539993,243.389999,74273100
1632196800000,244.929993,248.246674,243.479996,246.460007,48992100
1632283200000,247.843338,251.223328,246.373337,250.646667,45378900
1632369600000,251.666672,252.733337,249.306671,251.213333,35842500
1632456000000,248.630005,258.266663,248.186661,258.130005,64119000
1632715200000,257.706665,266.333344,256.436676,263.786682,84212100
1632801600000,262.399994,265.213318,255.393326,259.186676,76144200
1632888000000,259.933319,264.5,256.893341,260.436676,62828700
1632974400000,260.333344,263.043335,258.333344,258.493347,53868000
1633060800000,259.466675,260.26001,254.529999,258.406677,51094200
1633320000000,265.5,268.98999,258.706665,260.51001,91449900
1633406400000,261.600006,265.769989,258.066681,260.196655,55297800
1633492800000,258.733337,262.220001,257.73999,260.916656,43898400
1633579200000,261.820007,268.333344,261.126678,264.536682,57587400
1633665600000,265.40332,265.459991,260.303345,261.829987,50215800
1633924800000,262.549988,267.079987,261.833344,263.980011,42600900
1634011200000,266.976654,270.773346,265.523346,268.573334,66060000
1634097600000,270.156677,271.803345,268.593323,270.359985,42360300
1634184000000,271.829987,273.416656,271.116669,272.773346,36741600
1634270400000,274.579987,281.070007,274.116669,281.01001,56773800
1634529600000,283.929993,291.753326,283.823334,290.036682,72621600
1634616000000,292.51001,292.649994,287.503326,288.089996,52143300
1634702400000,288.450012,289.829987,285.793335,288.600006,42096300
1634788800000,285.333344,300.0,285.166656,298.0,94444500
1634875200000,298.5,303.333344,296.986664,303.226654,68642400
1635134400000,316.843323,348.339996,314.733337,341.619995,188556300
1635220800000,341.563324,364.980011,333.813324,339.476654,187245000
1635307200000,346.553345,356.959991,343.593323,345.953339,115579500
1635393600000,356.103333,360.333344,351.399994,359.013336,81639600
1635480000000,360.619995,371.736664,357.736664,371.333344,89755200
1635739200000,381.666656,403.25,372.886658,402.863342,168146100
1635825600000,386.453339,402.863342,382.0,390.666656,128213400
1635912000000,392.443329,405.130005,384.206665,404.619995,103885500
1635998400000,411.470001,414.496674,405.666656,409.970001,76192200
