Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-08-13 00:00:00-04:00,89.17693407376734,89.23192274960998,88.88364948184615,89.15859985351562,30366900,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,89.40607764298828,89.96515258122713,89.36941618888734,89.71768951416016,31334100,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,88.36125383773475,88.99364471435547,88.1779465606683,88.99364471435547,38723700,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,89.30523681640625,89.39688693123496,88.91113502943286,89.30523681640625,28541000,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,89.28692616904588,89.96515258122713,89.27776604986369,89.71768951416016,25322100,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,90.11177722002842,90.6066962837962,89.92847697083573,90.43255615234375,25239300,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,90.4325607859788,90.91831276443929,90.01096459726861,90.48755645751953,29230000,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,90.0293011489691,90.09345694038007,89.29608611073797,89.58937072753906,33453800,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,89.99264881478055,90.43257228832151,89.78184719738476,90.17594909667969,32005100,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,90.4509017279701,90.4600618468603,89.89182680755282,89.94681549072266,23198700,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,89.35108515255484,89.89183287925916,89.27776923419535,89.791015625,21507700,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,89.82765316785036,90.00178629411391,89.57103004076235,89.6810073852539,18501400,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,89.24109465186586,89.48855069890209,89.02112595177077,89.38773345947266,24988200,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,89.52521816893282,89.80933568509003,88.41623545309346,88.43456268310547,42896200,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,89.70621356295655,90.16596251646119,89.57748441719224,89.88092041015625,48947900,0.313,0.0,0.0
2024-09-04 00:00:00-04:00,90.00048279061629,91.05790714128393,89.93611819615207,91.03952026367188,40885200,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,91.34294044496868,91.65557345563586,90.82802373941564,91.55442810058594,47450900,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,91.5360371208898,92.66701583634011,91.20501724924247,91.54522705078125,57406400,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,91.39811986719283,92.04176578268563,91.17744226976879,91.94062042236328,26961400,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,91.83025579348488,92.78653443043127,91.78427809340384,92.58424377441406,31703400,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,92.40035412318723,93.08997763861747,92.27162496152397,92.51069641113281,39497100,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,92.28081239462588,92.45551924539609,91.66475046799006,92.07852172851562,41618700,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,92.3727681761929,92.51069427914297,91.96818681159621,92.32679748535156,25722100,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,92.52907671436381,93.20951025222423,92.32679305698082,93.1727294921875,30866300,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,93.30147918603274,93.45779218919331,92.63024244420468,92.7221908569336,31699400,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,92.17049780514972,92.62105697508875,91.52685186982904,91.57282257080078,48897000,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,90.95675327958635,91.31535698884701,90.81882715712901,91.2693862915039,39979800,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,91.0211130014137,91.26018446654304,90.77285160643548,90.91996765136719,37067600,0.0,0.0,0.0
2024-09-23 00:00:00-04:00,90.5705623127543,91.11306282123368,90.12920014067831,90.72687530517578,35703900,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,90.1108284578809,90.9291813387812,89.97290231740239,90.70850372314453,31005400,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,90.34989040649563,90.40505805076342,89.91772515249357,89.95450592041016,36738200,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,90.17518205305569,90.34069199839413,89.57750686071053,90.16598510742188,33332300,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,90.60734964927711,90.80964036718166,90.30391357242031,90.63493347167969,28317600,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,90.69927324329149,90.76363781635611,90.00045286772398,90.20274353027344,34175500,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,91.13996653582787,91.62887412203352,90.76175075758908,90.85399627685547,45254200,0.316,0.0,0.0
