ts,open,high,low,close,volume
1313380800000,47.241659,47.794961,43.904268,43.939396,473884100
1313985600000,44.993309,46.820094,43.965745,46.662006,418190800
1314590400000,47.127495,48.95428,46.539061,46.793755,283848200
1315195200000,45.704693,48.453647,45.590518,46.70591,227030700
1315800000000,46.273409,49.845763,46.255811,49.792969,391188500
1316404800000,49.177033,50.461671,46.41418,47.646027,457377100
1317009600000,47.883593,49.449799,46.159011,46.18541,475937400
1317614400000,45.771861,48.094769,44.082471,47.575634,489453300
1318219200000,48.385139,51.200784,48.297148,51.191986,329394200
1318824000000,50.954416,51.288775,49.089051,50.417683,365069400
1319428800000,50.60246,52.089476,49.458604,51.860703,372348000
1320033600000,51.411963,51.596739,49.379416,50.857632,365979000
1320642000000,50.822433,51.895899,49.476202,50.901623,318528300
1321246800000,50.760852,51.35038,48.657916,48.745907,327288200
1321851600000,48.085977,48.156367,46.519771,46.528572,178109200
1322456400000,47.663632,50.452884,47.637236,49.819363,247987100
1323061200000,50.567277,50.699258,49.282635,50.171326,231188900
1323666000000,49.789814,50.310481,48.166045,48.413139,307364000
1324270800000,48.598468,49.48978,47.80423,49.48978,273973700
1324875600000,49.453569,49.833367,48.967775,49.312248,109533900
1325480400000,50.266178,51.175932,49.95704,51.061111,156503300
1326085200000,51.193584,51.644047,50.725458,51.387901,174458200
1326690000000,51.838363,52.968934,51.661714,52.792282,179299700
1327294800000,52.801118,53.702041,52.474313,53.34874,224375300
1327899600000,52.898282,54.867946,52.695133,54.806118,223221500
1328504400000,54.602963,55.627542,54.461642,55.177082,212595000
1329109200000,55.5922,56.404799,55.318393,56.024998,353922100
1329714000000,56.08681,56.590266,55.724674,56.493107,176930900
1330318800000,56.183977,57.482366,55.936666,57.296883,247097500
1330923600000,57.261549,57.535357,55.848336,57.429363,229997500
1331524800000,57.509158,59.119414,57.261428,58.853985,272727600
1332129600000,58.951311,59.712202,58.792054,59.22559,250400500
1332734400000,59.623752,60.614682,59.455646,59.765316,216011600
1333339200000,59.703378,60.650068,59.199067,59.915718,182639500
1333944000000,59.17252,59.703379,58.323154,58.562042,281747300
1334548800000,58.854009,59.429102,57.721522,58.110817,288504300
1335153600000,57.562262,59.67683,57.02256,59.491032,265506100
1335758400000,59.314086,59.836089,57.234909,57.243752,272582400
1336363200000,56.898688,57.571105,56.164342,56.783672,305191600
1336968000000,56.297057,56.863297,53.757803,53.802044,307844900
1337572800000,53.908218,55.695426,53.837436,54.91684,296589000
1338177600000,55.430007,55.872385,53.430455,53.448151,227339400
1338782400000,53.598548,55.898913,53.120779,55.624638,258963800
1339387200000,56.178144,56.20475,54.697206,55.858902,257358300
1339992000000,55.628341,57.260035,55.530794,56.17815,192054300
1340596800000,55.717014,56.896446,54.573054,56.896446,194008000
1341201600000,56.976257,57.863047,56.444185,56.860977,127021000
1341806400000,56.798897,57.20682,54.856825,56.204746,216463600
1342411200000,56.080605,57.916257,55.539663,56.967392,208169800
1343016000000,55.858892,57.632469,55.113989,57.526058,236741100
1343620800000,57.667954,58.421724,56.67475,58.173424,185982100
1344225600000,58.474949,59.344,58.350799,59.290794,113508600
1344830400000,59.273061,60.594384,58.971556,60.585514,131494100
1345435200000,60.541159,61.082102,59.947012,60.558899,180055900
1346040000000,60.816054,60.895861,59.831716,60.443604,141235100
1346644800000,60.328328,61.676253,59.787386,61.569836,134205100
1347249600000,61.410239,62.456652,60.487977,62.234955,181801600
1347854400000,62.447964,62.768119,62.136704,62.385712,161651500
1348459200000,61.869925,62.32348,60.340295,60.980606,161863700
1349064000000,61.274094,62.074483,60.589315,61.345242,160542100
1349668800000,60.98952,61.114025,59.184203,59.299812,199380400
1350273600000,59.522122,60.740491,58.339326,58.410473,226690300
1350878400000,58.38378,58.864013,57.494461,58.116982,237986900
1351483200000,58.045851,58.881813,57.565625,57.956921,109552500
1352091600000,57.965816,58.84624,56.169391,56.409508,238568800
1352696400000,56.738542,56.800794,54.52414,55.404564,284604600
1353301200000,56.00931,57.734588,55.991523,57.716805,143393700
1353906000000,57.574495,58.819543,57.138731,58.517178,164188800
1354510800000,58.970754,59.024118,57.387767,57.743496,209502400
1355115600000,57.583405,58.997419,57.334397,57.530048,204986100
1355720400000,57.904122,59.701611,57.76998,58.306541,224638600
1356325200000,58.154522,58.288665,56.875713,57.036682,119184900
1356930000000,56.974081,60.220286,56.857828,59.585354,209578900
1357534800000,59.433315,60.175562,59.173975,60.148735,139788000
1358139600000,59.844682,60.345479,59.317065,59.978825,166282300
1358744400000,60.041446,60.622724,59.522766,59.916248,145935200
1359349200000,59.925195,60.613782,59.585367,60.506474,190917100
1359954000000,60.157709,60.926784,59.43335,60.801586,213052300
1360558800000,60.837328,61.016187,60.417019,60.586933,113015400
1361163600000,60.703175,61.043003,59.227632,60.041416,129460400
1361768400000,60.425964,60.640587,58.986185,60.25605,179530400
1362373200000,60.059339,61.722679,59.978851,61.499111,131969300
1362974400000,61.560744,61.856538,61.255984,61.408367,147344000
1363579200000,60.843682,61.7221,60.610638,61.480083,156211500
1364184000000,61.67728,61.901365,60.96021,61.820698,90837300
1364788800000,61.865513,62.089598,60.225212,60.82576,180574100
1365393600000,60.852662,62.896321,60.673397,62.690166,174111600
1365998400000,62.457093,62.555691,59.947333,61.031906,236544200
1366603200000,61.247069,62.788779,61.022984,62.358532,182508000
1367208000000,62.555665,64.841332,62.528776,64.644142,156142900
1367812800000,64.760692,65.522581,64.617274,65.477768,119335400
1368417600000,65.370245,66.625125,65.307501,66.598236,151322200
1369022400000,66.472725,67.180829,65.217845,65.800468,185528000
1369627200000,66.571317,66.813333,65.540529,65.657051,129885500
1370232000000,65.666002,66.167951,64.061549,65.782524,226013100
1370836800000,65.90801,66.114171,64.133257,64.787582,163663000
1371441600000,65.505087,66.287374,62.79856,63.329079,212907400
1372046400000,62.807543,64.462033,62.178122,64.084373,145978100
1372651200000,64.51595,65.289242,64.156277,65.262268,95654100
1373256000000,65.603983,67.753016,65.082458,67.708061,151447500
1373860800000,67.78,68.103704,66.871835,67.069649,150173400
1374465600000,67.321438,67.780013,66.718983,67.771027,114350100
1375070400000,67.636133,69.227674,67.465287,69.209694,105055900
1375675200000,69.173732,69.30861,68.220606,68.778091,97971900
1376280000000,68.517329,69.479448,67.699081,67.869926,137585500
1376884800000,67.878904,69.02985,67.564193,68.939934,117101600
1377489600000,68.993905,69.488448,67.402356,67.860939,141601200
1378094400000,68.418401,69.542373,67.923858,69.173714,99909200
1378699200000,69.470451,70.423577,69.443477,70.189789,116179400
1379304000000,70.995769,71.870591,70.048796,71.239273,137357900
1379908800000,71.536894,71.618066,70.707168,71.311424,122510400
1380513600000,70.571917,71.933754,70.346448,71.609077,152516300
1381118400000,70.977749,71.56397,68.858338,71.45575,201691300
1381723200000,71.013828,74.116289,70.959718,74.089233,188713500
1382328000000,74.260592,75.108359,73.548115,74.765648,172122600
1382932800000,74.774672,75.297756,74.314713,74.684479,161209700
1383541200000,74.909922,75.216563,73.385754,74.440948,154030100
1384146000000,74.332727,75.721619,73.95394,75.721619,127889800
1384750800000,75.703583,75.8569,74.368801,75.748672,142888600
