Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-13 00:00:00-04:00,1116.3398510559214,1150.9538651965474,1113.3147871968179,1148.84130859375,572300,0.0,0.0
2024-08-14 00:00:00-04:00,1142.8309347213394,1151.6976425419723,1129.3423664624975,1147.38330078125,443100,0.0,0.0
2024-08-15 00:00:00-04:00,1157.7477041215793,1168.3004369741209,1145.846005556422,1165.701904296875,569800,0.0,0.0
2024-08-16 00:00:00-04:00,1165.3747841300217,1175.3820962489374,1157.1625821262464,1169.6495361328125,564400,0.0,0.0
2024-08-19 00:00:00-04:00,1170.3536875704654,1187.878863315961,1168.5287941388592,1187.0755615234375,445900,0.0,0.0
2024-08-20 00:00:00-04:00,1187.0755559842994,1191.7469344647968,1176.1557366117622,1182.463623046875,372200,0.0,0.0
2024-08-21 00:00:00-04:00,1184.92324371978,1193.6313495651887,1174.3307989791465,1175.6300048828125,342400,0.0,0.0
2024-08-22 00:00:00-04:00,1179.9543590730668,1182.0768434948043,1170.333866396089,1177.93115234375,310200,0.0,0.0
2024-08-23 00:00:00-04:00,1185.9249468333346,1192.3915560774733,1180.2518326275035,1189.297119140625,352400,0.0,0.0
2024-08-26 00:00:00-04:00,1189.296969840449,1196.9240373798095,1185.8752801917767,1189.544921875,239700,0.0,0.0
2024-08-27 00:00:00-04:00,1189.515307722667,1201.2781393859987,1187.32345016806,1191.91552734375,295500,0.0,0.0
2024-08-28 00:00:00-04:00,1186.2621771184954,1196.7753198537866,1180.4204122757412,1189.4656982421875,308300,0.0,0.0
2024-08-29 00:00:00-04:00,1194.8512360942202,1201.0500378134532,1165.8309162798312,1169.2725830078125,538600,0.0,0.0
2024-08-30 00:00:00-04:00,1169.5403335200958,1181.5709733977064,1161.248830415323,1174.9853515625,405400,0.0,0.0
2024-09-03 00:00:00-04:00,1169.074257220061,1182.7711888839467,1153.344191045766,1159.235595703125,579100,0.0,0.0
2024-09-04 00:00:00-04:00,1159.2354303978393,1172.6248414448314,1153.820075157669,1169.7088623046875,333000,0.0,0.0
2024-09-05 00:00:00-04:00,1165.5334696033524,1165.5334696033524,1133.874905248378,1141.135009765625,534200,0.0,0.0
2024-09-06 00:00:00-04:00,1140.5795324496657,1143.4260173965306,1119.7217750732898,1122.2310791015625,616600,0.0,0.0
2024-09-09 00:00:00-04:00,1127.8647858928678,1141.700465335485,1123.2329968482904,1135.392578125,513300,0.0,0.0
2024-09-10 00:00:00-04:00,1134.8467857055105,1134.8467857055105,1113.3345232758504,1127.041259765625,356500,0.0,0.0
2024-09-11 00:00:00-04:00,1127.7158938883783,1133.8253462438217,1104.120734151395,1132.099609375,481900,0.0,0.0
2024-09-12 00:00:00-04:00,1128.7769690126563,1158.0650963122114,1117.9662346446717,1154.9210205078125,568900,0.0,0.0
2024-09-13 00:00:00-04:00,1151.231454757021,1160.9908136671852,1140.5992997771455,1143.9019775390625,353600,0.0,0.0
2024-09-16 00:00:00-04:00,1152.5307668378032,1152.5307668378032,1142.5729737707543,1143.6341552734375,346900,0.0,0.0
2024-09-17 00:00:00-04:00,1141.6704206551788,1141.6704206551788,1125.3055849846526,1137.3560791015625,348700,0.0,0.0
2024-09-18 00:00:00-04:00,1141.8887342947037,1146.9271981890988,1128.3208638893477,1129.4813232421875,328100,0.0,0.0
2024-09-19 00:00:00-04:00,1140.2423779440114,1156.2996964025144,1138.7248821696737,1140.7679443359375,596700,0.0,0.0
2024-09-20 00:00:00-04:00,1136.6023657648745,1140.0043214501547,1126.9123794583477,1135.6502685546875,913900,0.0,0.0
2024-09-23 00:00:00-04:00,1138.7744882136615,1145.1022299051701,1072.3728509914968,1083.0347900390625,1168300,0.0,0.0
2024-09-24 00:00:00-04:00,1067.5128530224138,1071.152832622293,1013.8461270201203,1037.4114990234375,1695200,0.0,0.0
2024-09-25 00:00:00-04:00,1039.9308298605772,1039.9308298605772,1000.1493540206268,1022.703125,1003100,0.0,0.0
2024-09-26 00:00:00-04:00,1053.4591348078418,1054.6889674106885,1021.8303536830673,1031.44091796875,691600,0.0,0.0
2024-09-27 00:00:00-04:00,1035.0907279354421,1061.234777648894,1028.3860947947624,1034.1484375,659700,0.0,0.0
2024-09-30 00:00:00-04:00,1032.2045043462035,1049.6008585076993,1031.133395100708,1042.62841796875,599900,0.0,0.0
2024-10-01 00:00:00-04:00,1045.4254374090224,1052.9035891095066,1031.8773031344213,1038.333984375,599400,0.0,0.0
2024-10-02 00:00:00-04:00,1031.9665818494445,1037.381816285707,1017.5655063324414,1031.7484130859375,687000,0.0,0.0
2024-10-03 00:00:00-04:00,1029.0010476721982,1030.3003745786855,1003.0751657836114,1006.2787475585938,797500,0.0,0.0
2024-10-04 00:00:00-04:00,1007.0821366685203,1014.7091446490908,999.028658398147,1004.5232543945312,1071800,0.0,0.0
2024-10-07 00:00:00-04:00,1002.9362776901736,1003.4123867989857,984.6671872546046,987.8905639648438,583400,0.0,0.0
2024-10-08 00:00:00-04:00,993.2959378707458,999.7327635688241,984.8754957216024,997.025146484375,736000,0.0,0.0
2024-10-09 00:00:00-04:00,999.2072036500998,1006.3184521538848,992.8001002911228,1003.8984375,598100,0.0,0.0
2024-10-10 00:00:00-04:00,1003.2736810564933,1005.604406532181,989.9933523383145,990.83642578125,510900,0.0,0.0
2024-10-11 00:00:00-04:00,995.0911182543181,1009.4029038271576,988.1187378376288,1007.349853515625,479900,0.0,0.0
2024-10-14 00:00:00-04:00,1010.1369191811301,1015.3042623250795,1001.1809215227394,1005.9415893554688,497300,0.0,0.0
2024-10-15 00:00:00-04:00,1008.5004722838821,1015.9687574648801,995.56725303179,1008.2029418945312,514400,0.0,0.0
2024-10-16 00:00:00-04:00,1003.2834772135382,1012.1898959139392,999.0682921573537,999.7030639648438,367100,0.0,0.0
2024-10-17 00:00:00-04:00,1001.775915205714,1004.7910510414677,989.4973241739673,990.052734375,739700,0.0,0.0
2024-10-18 00:00:00-04:00,989.824741713557,994.4763253360029,981.6621782949318,982.564697265625,869200,0.0,0.0
2024-10-21 00:00:00-04:00,977.8237718369429,983.1199939594666,959.9712234474391,960.5662841796875,794200,0.0,0.0
2024-10-22 00:00:00-04:00,955.1114150022017,964.7815461509779,911.8883913381303,954.4568481445312,1511700,0.0,0.0
2024-10-23 00:00:00-04:00,944.0031032604893,951.7391956920833,924.8909989808975,933.6784057617188,850100,0.0,0.0
2024-10-24 00:00:00-04:00,937.9630047611663,944.2213124163487,920.89396293394,921.2907104492188,523400,0.0,0.0
2024-10-25 00:00:00-04:00,922.6098302166182,936.0984596323292,922.6098302166182,925.3770141601562,547700,0.0,0.0
2024-10-28 00:00:00-04:00,927.1225522938328,935.542994717024,919.6046287497741,921.0030517578125,578700,0.0,0.0
2024-10-29 00:00:00-04:00,919.6046416248342,924.7422012080059,916.1828909804437,919.7335815429688,680400,0.0,0.0
2024-10-30 00:00:00-04:00,912.1957212353782,928.1935920779796,907.3556924571051,915.2306518554688,628400,0.0,0.0
2024-10-31 00:00:00-04:00,867.832274053236,875.9155360199163,809.3056558054577,831.333740234375,2291400,0.0,0.0
2024-11-01 00:00:00-04:00,837.69112807996,854.9386875936129,831.0162781153616,836.6893920898438,1087300,0.0,0.0
2024-11-04 00:00:00-05:00,838.6631417354603,845.030533575856,819.9873759506776,822.0503540039062,743600,0.0,0.0
2024-11-05 00:00:00-05:00,818.1822887521823,829.7765294541996,812.429813089538,822.635498046875,633200,0.0,0.0
2024-11-06 00:00:00-05:00,837.5920306080587,837.5920306080587,806.8658290841481,809.9602661132812,879500,0.0,0.0
2024-11-07 00:00:00-05:00,811.1801032150711,825.71011769807,807.3814608229025,817.7260131835938,780900,0.0,0.0
2024-11-08 00:00:00-05:00,819.7989679793492,823.924863741946,816.0598314348406,821.6337890625,563600,0.0,0.0
2024-11-11 00:00:00-05:00,817.2499681954556,827.5845928337109,813.7290611433949,818.9161987304688,691800,0.0,0.0
2024-11-12 00:00:00-05:00,817.5574188692615,824.1926181807152,810.4461709907625,814.2745361328125,677600,0.0,0.0
2024-11-13 00:00:00-05:00,808.7700528441852,816.8136032558118,796.7493416483279,797.7411499023438,589500,0.0,0.0
2024-11-14 00:00:00-05:00,793.5954897226684,796.8386619215078,774.5527569535504,776.0999755859375,1086900,0.0,0.0
2024-11-15 00:00:00-05:00,776.3677679156767,776.6850933161669,747.5160364290243,750.6104736328125,1374500,0.0,0.0
2024-11-18 00:00:00-05:00,745.8100079014272,756.4521514052803,744.0545484929582,755.7578735351562,1027800,0.0,0.0
2024-11-19 00:00:00-05:00,750.3624141511716,752.3856810994013,730.1592858312704,738.5003662109375,979900,0.0,0.0
2024-11-20 00:00:00-05:00,736.1101492112292,744.5405191269024,729.9807816426426,737.2606201171875,654500,0.0,0.0
2024-11-21 00:00:00-05:00,738.7682093283607,751.3542584932695,729.9212966523589,738.4012451171875,973000,0.0,0.0
2024-11-22 00:00:00-05:00,738.5997181458445,745.2448464479388,731.5876255832552,731.95458984375,1029400,0.0,0.0
2024-11-25 00:00:00-05:00,741.8428157525346,751.6518142444577,735.5448573409109,743.3702392578125,1196400,0.0,0.0
2024-11-26 00:00:00-05:00,737.1019694282356,748.0019323167886,730.4667698711359,746.8613891601562,779800,0.0,0.0
2024-11-27 00:00:00-05:00,750.5211615066682,755.916601179193,743.3801900436238,748.6863403320312,544800,0.0,0.0
2024-11-29 00:00:00-05:00,740.5038554084604,748.329236867043,733.9380897724983,744.0743408203125,489800,0.0,0.0
2024-12-02 00:00:00-05:00,743.8662007658364,757.6325057009072,742.2792710623366,756.09521484375,896200,0.0,0.0
2024-12-03 00:00:00-05:00,752.3163726221845,763.692384672039,741.4461319515925,743.4297485351562,649800,0.0,0.0
2024-12-04 00:00:00-05:00,742.4280402813532,749.9360365955636,738.0442644173384,748.0813598632812,731800,0.0,0.0
2024-12-05 00:00:00-05:00,745.3935170856366,761.728631294023,743.5487681727927,761.609619140625,779000,0.0,0.0
2024-12-06 00:00:00-05:00,762.3435202120853,771.7458432038102,758.8919862820109,771.6268310546875,813700,0.0,0.0
2024-12-09 00:00:00-05:00,770.6350910167404,794.428563742298,766.6678576009527,781.5449829101562,1027300,0.0,0.0
2024-12-10 00:00:00-05:00,777.6767823481567,785.0062594457781,756.4521232727118,772.1226806640625,1298500,0.0,0.0
2024-12-11 00:00:00-05:00,771.7756224020275,774.9196376391044,760.5879961626476,766.6677856445312,776800,0.0,0.0
2024-12-12 00:00:00-05:00,766.7868066535456,772.3508365328215,734.3943751150368,734.900146484375,924000,0.0,0.0
2024-12-13 00:00:00-05:00,732.4007790317706,734.1066600826974,722.7107935248885,725.309326171875,696900,0.0,0.0
2024-12-16 00:00:00-05:00,724.5357473936044,733.3330813061408,716.3136186531426,718.9320068359375,920100,0.0,0.0
2024-12-17 00:00:00-05:00,715.4607381107726,738.6987989771956,715.1731355006231,733.9480590820312,978700,0.0,0.0
2024-12-18 00:00:00-05:00,729.1874120592886,738.8971936570994,706.4650496942426,708.7660522460938,907800,0.0,0.0
2024-12-19 00:00:00-05:00,705.175715065743,708.2007183327592,687.3231653172431,702.4482421875,1086700,0.0,0.0
2024-12-20 00:00:00-05:00,704.3821592645087,711.731431010389,695.0889217546529,696.1005249023438,1890000,0.0,0.0
2024-12-23 00:00:00-05:00,702.5771447859206,712.3067814605382,700.3752989556253,709.2718505859375,866500,0.0,0.0
2024-12-24 00:00:00-05:00,706.4650414694765,714.1019775025808,700.3654567327468,708.6172485351562,382100,0.0,0.0
2024-12-26 00:00:00-05:00,703.2714244349755,712.6043136121513,703.2714244349755,710.8091430664062,619200,0.0,0.0
2024-12-27 00:00:00-05:00,704.699726412799,713.100314535783,703.2814476596399,706.5643310546875,795600,0.0,0.0
2024-12-30 00:00:00-05:00,702.2399628449531,703.1623373468933,694.6823880553474,696.8346557617188,537200,0.0,0.0
2024-12-31 00:00:00-05:00,698.133754814713,707.1591844271372,697.6279229915584,706.4946899414062,473500,0.0,0.0
2025-01-02 00:00:00-05:00,714.9548958108384,720.8561671311996,706.0881274453741,709.3313598632812,479000,0.0,0.0
2025-01-03 00:00:00-05:00,710.2042335349621,716.0856499608624,708.9049669792935,712.2672119140625,558000,0.0,0.0
2025-01-06 00:00:00-05:00,709.1429509874732,727.6798509668605,707.903190583649,710.3926391601562,820300,0.0,0.0
2025-01-07 00:00:00-05:00,710.4719612410228,728.4236666753894,710.4719612410228,724.3175659179688,802500,0.0,0.0
2025-01-08 00:00:00-05:00,722.0761038998677,737.191313470851,719.6560891897269,727.5806884765625,758800,0.0,0.0
2025-01-10 00:00:00-05:00,715.4209858908274,718.7930972613527,685.3394279154036,691.1712646484375,1117200,0.0,0.0
2025-01-13 00:00:00-05:00,663.7577296451401,711.493464560857,660.7922327253657,711.02734375,1406000,0.0,0.0
2025-01-14 00:00:00-05:00,708.1610290726627,710.1148622980904,680.3804698806825,685.2105712890625,791700,0.0,0.0
2025-01-15 00:00:00-05:00,694.8707570708921,706.7625281926697,692.4805258459966,697.6676635742188,880400,0.0,0.0
2025-01-16 00:00:00-05:00,695.2972284477003,700.7521737808081,685.6668091566683,687.5512084960938,853900,0.0,0.0
2025-01-17 00:00:00-05:00,699.5620785084625,701.6845022198925,675.3123539672903,675.9967041015625,1111900,0.0,0.0
2025-01-21 00:00:00-05:00,681.8285295398587,687.2536916757394,675.9371860425806,682.1657104492188,1145300,0.0,0.0
2025-01-22 00:00:00-05:00,684.1196145528144,694.1467817041872,672.1286258491922,674.4594116210938,945100,0.0,0.0
2025-01-23 00:00:00-05:00,674.9651741877902,690.4869977334107,672.7237383607021,688.94970703125,1145000,0.0,0.0
2025-01-24 00:00:00-05:00,683.0980185659945,688.1562770668514,669.5796669957224,670.2540893554688,1021800,0.0,0.0
2025-01-27 00:00:00-05:00,671.186402921841,692.7285104012043,671.186402921841,679.10107421875,1051400,0.0,0.0
2025-01-28 00:00:00-05:00,676.5223620968711,684.6452747007434,672.57498433428,680.7078247070312,640100,0.0,0.0
2025-01-29 00:00:00-05:00,680.3408092968624,691.8556885565777,676.7405405047801,681.6400756835938,522800,0.0,0.0
2025-01-30 00:00:00-05:00,682.671574115174,683.9708405773557,668.8061133394303,677.4844360351562,771800,0.0,0.0
2025-01-31 00:00:00-05:00,671.7417932210546,682.3640814561517,666.4554987916091,667.4671020507812,943800,0.0,0.0
2025-02-03 00:00:00-05:00,663.3213061462177,668.131612194484,657.9953010024583,661.3872680664062,1009200,0.0,0.0
2025-02-04 00:00:00-05:00,644.6753403341562,704.1639777525061,636.7408746069666,691.3399047851562,1654500,0.0,0.0
2025-02-05 00:00:00-05:00,702.9937714903187,723.27626507953,694.275797574997,710.848876953125,1436100,0.0,0.0
2025-02-06 00:00:00-05:00,707.5758029496571,728.2550406456918,707.5758029496571,716.1549682617188,1116600,0.0,0.0
