ts,open,high,low,close,volume
1628827200000,29.396772,29.577439,29.33655,29.543026,23580800
1629086400000,29.543022,29.934461,29.512911,29.723686,25796600
1629172800000,29.641964,29.745201,29.44409,29.740898,23037200
1629259200000,29.736595,29.801118,29.491406,29.590343,31411200
1629345600000,29.603246,29.95167,29.573136,29.710785,27723000
1629432000000,29.659164,30.102226,29.504308,30.080717,23581600
1629691200000,30.059208,30.067813,29.637658,29.693577,21830800
1629777600000,29.680679,29.706488,29.302144,29.500015,25331000
1629864000000,29.495708,29.650564,29.327948,29.555929,16329800
1629950400000,29.555931,29.568835,29.418281,29.482805,16631800
1630036800000,29.512921,29.607555,29.418286,29.474205,21005000
1630296000000,29.465598,29.603247,29.366661,29.517218,23691400
1630382400000,29.504311,29.650565,29.35806,29.482805,22580200
1630468800000,29.564534,29.968877,29.525819,29.869944,26667400
1630555200000,29.934464,30.14094,29.904353,30.14094,20598800
1630641600000,30.050607,30.093622,29.818323,29.891449,18942000
1630987200000,29.865642,29.869944,29.444089,29.495708,26290200
1631073600000,29.478503,30.106528,29.40968,30.024801,29176200
1631160000000,29.930162,30.037701,29.835528,29.861336,16355000
1631246400000,29.839835,29.874245,29.435488,29.44409,24654400
1631505600000,29.69358,29.727993,29.30644,29.392473,26236400
1631592000000,29.487109,29.58174,29.220412,29.293537,28103200
1631678400000,29.250521,29.448392,29.091363,29.254824,19812800
1631764800000,29.25052,29.370962,28.966616,29.009634,31464000
1631851200000,28.949415,29.104271,28.536463,28.562275,25108000
1632110400000,28.501168,28.761214,28.197777,28.509834,45678600
1632196800000,28.592182,28.787216,28.414481,28.431818,26417600
1632283200000,28.535833,28.644186,28.306125,28.414478,24787600
1632369600000,28.414484,28.626858,28.236787,28.262791,19333200
1632456000000,28.258452,28.444819,28.163104,28.232449,23660200
1632715200000,28.184772,28.470825,27.859713,27.898722,21783400
1632801600000,27.872712,27.916056,27.465306,27.547655,40471600
1632888000000,27.630005,28.102423,27.556326,27.907389,30867600
1632974400000,28.011405,28.028742,27.647341,27.686348,27142600
1633060800000,27.855377,27.907387,27.590997,27.686348,29001200
1633320000000,27.656007,28.145763,27.643004,28.067749,40402600
1633406400000,28.10242,28.202106,27.963728,27.998402,26130400
1633492800000,27.911725,28.45349,27.747026,28.431818,33152400
1633579200000,28.483825,28.709198,28.249782,28.280121,27540200
1633665600000,28.275789,28.332134,28.050416,28.072084,17795800
1633924800000,27.955065,28.011407,27.651676,27.690683,25420200
1634011200000,27.729692,27.959402,27.656013,27.877052,20996000
1634097600000,27.885714,28.223778,27.738356,28.202106,26205400
1634184000000,28.297462,28.605184,28.228114,28.548841,21398000
1634270400000,28.592185,28.691868,28.41882,28.466496,29602400
1634529600000,28.275791,28.349474,28.041748,28.193445,20702000
1634616000000,28.41015,28.587847,28.332136,28.548841,21413600
1634702400000,28.665859,29.112273,28.63552,28.999588,27799600
1634788800000,29.016922,29.116608,28.960579,28.999588,17372800
1634875200000,29.077602,29.19896,29.012593,29.14695,21399800
1635134400000,29.103605,29.198956,28.951911,29.021255,15160200
1635220800000,29.047263,29.402661,28.999591,29.177288,19391400
1635307200000,29.246632,29.320311,28.951912,28.98225,22263600
1635393600000,28.956241,29.177282,28.921571,29.172947,15443600
1635480000000,29.164283,29.285638,28.856561,28.999588,26666800
1635739200000,28.990921,29.177288,28.899905,29.103609,16182800
1635825600000,29.211961,29.268304,28.921576,29.129612,19864800
1635912000000,29.081933,29.194621,28.787213,29.021255,20992200
1635998400000,28.977914,29.038592,28.561839,28.860891,32183000
1636084800000,28.956243,29.259633,28.925904,29.133944,21584400
1636347600000,29.16862,29.172952,28.561843,28.700535,19670200
1636434000000,28.752542,28.930242,28.661526,28.847893,16489400
1636520400000,28.869565,29.107943,28.852228,29.081936,25833200
1636606800000,29.064594,29.077596,28.752537,28.904234,15747400
1636693200000,28.895565,28.964912,28.761208,28.886898,18179000
1636952400000,29.012592,29.281305,28.951914,29.268303,19003800
1637038800000,29.281305,29.337651,29.112275,29.129612,13213400
1637125200000,29.060269,29.198961,28.912907,29.155617,19001800
1637211600000,29.107943,29.164285,28.904239,29.003922,15305000
