Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-05-18 09:30:00-04:00,174.0,175.25,167.39999389648438,168.38999938964844,106430,0.0,0.0,0.0
2026-05-18 09:45:00-04:00,168.5299072265625,172.7899932861328,168.4799041748047,171.64999389648438,33321,0.0,0.0,0.0
2026-05-18 10:00:00-04:00,172.42999267578125,172.75999450683594,167.77000427246094,167.77000427246094,43642,0.0,0.0,0.0
2026-05-18 10:15:00-04:00,167.5,169.5,167.5,168.1999969482422,23809,0.0,0.0,0.0
2026-05-18 10:30:00-04:00,168.22500610351562,168.35000610351562,166.3000030517578,166.3000030517578,36968,0.0,0.0,0.0
2026-05-18 10:45:00-04:00,166.17999267578125,167.26499938964844,166.17999267578125,166.5,9282,0.0,0.0,0.0
2026-05-18 11:00:00-04:00,166.39999389648438,166.61900329589844,163.0,163.0,35034,0.0,0.0,0.0
2026-05-18 11:15:00-04:00,162.8000030517578,163.0,161.06500244140625,162.22129821777344,22853,0.0,0.0,0.0
2026-05-18 11:30:00-04:00,162.2200927734375,162.55499267578125,160.5,160.6300048828125,32869,0.0,0.0,0.0
2026-05-18 11:45:00-04:00,160.6300048828125,162.00999450683594,160.5,161.5,29019,0.0,0.0,0.0
2026-05-18 12:00:00-04:00,161.13999938964844,162.00999450683594,160.67999267578125,162.0,9592,0.0,0.0,0.0
2026-05-18 12:15:00-04:00,162.47999572753906,163.48989868164062,160.5,160.5,11892,0.0,0.0,0.0
2026-05-18 12:30:00-04:00,160.5,161.75999450683594,160.0850067138672,161.75999450683594,5697,0.0,0.0,0.0
2026-05-18 12:45:00-04:00,161.89999389648438,163.32000732421875,161.89999389648438,162.375,9589,0.0,0.0,0.0
2026-05-18 13:00:00-04:00,162.05999755859375,162.67999267578125,161.7449951171875,162.18499755859375,3417,0.0,0.0,0.0
2026-05-18 13:15:00-04:00,162.67999267578125,162.7198028564453,161.91000366210938,161.91000366210938,3640,0.0,0.0,0.0
2026-05-18 13:30:00-04:00,162.10000610351562,162.47000122070312,160.8603057861328,161.12649536132812,5285,0.0,0.0,0.0
2026-05-18 13:45:00-04:00,160.86000061035156,161.25,160.19000244140625,161.0,8909,0.0,0.0,0.0
2026-05-18 14:00:00-04:00,160.97999572753906,161.0,158.8800048828125,159.0,22849,0.0,0.0,0.0
