Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-09-14 09:30:00-04:00,451.75,459.2500305175781,450.0,454.75250244140625,31345506,0.0,0.0,0.0
2023-09-14 10:30:00-04:00,454.7975158691406,455.0000305175781,444.9999694824219,447.8799743652344,23950178,0.0,0.0,0.0
2023-09-14 11:30:00-04:00,448.0,451.0000305175781,444.7500305175781,447.2300109863281,17721224,0.0,0.0,0.0
2023-09-14 12:30:00-04:00,447.2124938964844,448.7500305175781,443.75,445.35498046875,13710085,0.0,0.0,0.0
2023-09-14 13:30:00-04:00,445.25,448.25,443.85748291015625,447.8750305175781,12304044,0.0,0.0,0.0
2023-09-14 14:30:00-04:00,447.75,448.7500305175781,443.25,446.3174743652344,10775115,0.0,0.0,0.0
2023-09-14 15:30:00-04:00,446.375,447.5,445.35498046875,446.7500305175781,10428461,0.0,0.0,0.0
2023-09-15 09:30:00-04:00,452.0,464.0,450.50250244140625,461.625,40476604,0.0,0.0,0.0
2023-09-15 10:30:00-04:00,461.7499694824219,468.75,460.75,467.0,18905353,0.0,0.0,0.0
2023-09-15 11:30:00-04:00,467.25,469.0,465.7499694824219,466.75,13792186,0.0,0.0,0.0
2023-09-15 12:30:00-04:00,466.75,471.7500305175781,464.0,471.375,13460981,0.0,0.0,0.0
2023-09-15 13:30:00-04:00,471.5,473.25,469.7500305175781,472.7900085449219,13552914,0.0,0.0,0.0
2023-09-15 14:30:00-04:00,472.75,473.5,469.50250244140625,470.24749755859375,11811247,0.0,0.0,0.0
2023-09-15 15:30:00-04:00,469.9999694824219,472.375,468.75,470.5025329589844,9951688,0.0,0.0,0.0
2023-09-18 09:30:00-04:00,473.9999694824219,475.1400146484375,466.5,469.625,28658793,0.0,0.0,0.0
2023-09-18 10:30:00-04:00,469.5249938964844,473.5,467.7499694824219,468.25,14938522,0.0,0.0,0.0
2023-09-18 11:30:00-04:00,468.1399841308594,468.25,465.0,465.7499694824219,10859896,0.0,0.0,0.0
2023-09-18 12:30:00-04:00,465.5000305175781,467.9999694824219,464.5,466.25,8564111,0.0,0.0,0.0
2023-09-18 13:30:00-04:00,466.25,467.7499694824219,465.0,467.375,7250881,0.0,0.0,0.0
2023-09-18 14:30:00-04:00,467.25,471.9999694824219,466.25,469.7500305175781,10589517,0.0,0.0,0.0
2023-09-18 15:30:00-04:00,469.625,471.5,468.5,468.8749694824219,6916220,0.0,0.0,0.0
2023-09-19 09:30:00-04:00,474.2499694824219,481.75,472.5,479.2375183105469,32827909,0.0,0.0,0.0
