Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-13 00:00:00-04:00,86.52314803202559,91.26662199257471,85.82921778893521,91.16205596923828,157215500,0.0,0.0
2024-08-14 00:00:00-04:00,90.67725640551281,91.12403721559033,86.91290107847745,89.26087188720703,45737800,0.0,0.0
2024-08-15 00:00:00-04:00,89.46999692663404,90.26849318222608,88.38631929263701,90.19244384765625,21109800,0.0,0.0
2024-08-16 00:00:00-04:00,89.28391820265661,91.4739380515134,89.22654012769064,90.67060852050781,16336300,0.57,0.0
2024-08-19 00:00:00-04:00,90.23069565246526,90.74712023168097,88.10761925889958,88.27020263671875,14479000,0.0,0.0
2024-08-20 00:00:00-04:00,88.26063738409013,89.72383671357353,88.10761945082032,88.94920349121094,11536200,0.0,0.0
2024-08-21 00:00:00-04:00,88.45190089071107,89.30304306418077,88.19369225339972,88.72924041748047,6769200,0.0,0.0
2024-08-22 00:00:00-04:00,88.62404322211826,88.77706115399117,87.76333559607458,88.39452362060547,10010300,0.0,0.0
2024-08-23 00:00:00-04:00,88.79619137779213,90.29764528900078,88.77706778302834,89.91510772705078,11483700,0.0,0.0
2024-08-26 00:00:00-04:00,90.08724431240513,91.74171607595507,90.06812071869268,91.4548110961914,13882800,0.0,0.0
2024-08-27 00:00:00-04:00,91.23484999604426,94.40989894048305,91.09139751707309,94.29513549804688,17456300,0.0,0.0
2024-08-28 00:00:00-04:00,93.93173273889774,94.40033737960435,90.25938268912695,91.13922119140625,14866300,0.0,0.0
2024-08-29 00:00:00-04:00,91.30179765576268,91.64608070239515,90.16375051293332,90.71842956542969,8781300,0.0,0.0
2024-08-30 00:00:00-04:00,90.84275458225486,91.74171671523494,90.31677184408524,90.44109344482422,7117200,0.0,0.0
2024-09-03 00:00:00-04:00,90.02029851170802,90.67061012592357,88.97789121778854,89.11177825927734,11234000,0.0,0.0
2024-09-04 00:00:00-04:00,89.29349152235734,89.87685965694867,87.95461371679862,88.29889678955078,7193500,0.0,0.0
2024-09-05 00:00:00-04:00,88.14588342366476,88.9587712168579,87.21823216816415,87.56251525878906,8370100,0.0,0.0
2024-09-06 00:00:00-04:00,87.505127764944,88.13631579530698,86.24275900051472,87.17041015625,9257000,0.0,0.0
2024-09-09 00:00:00-04:00,87.23735306502182,88.32758029499142,86.46271984801622,88.18412780761719,10089700,0.0,0.0
2024-09-10 00:00:00-04:00,88.09806444650724,89.43693492892017,87.16084781252127,89.2647933959961,7327000,0.0,0.0
2024-09-11 00:00:00-04:00,89.97248099830269,94.05605013471713,89.57081989563166,93.91259765625,19302900,0.0,0.0
2024-09-12 00:00:00-04:00,94.16125119048266,94.97413886646747,93.09014758561199,94.94544982910156,14653500,0.0,0.0
2024-09-13 00:00:00-04:00,94.80200480040203,95.16541875906957,94.19951307945415,94.2664566040039,9899900,0.0,0.0
2024-09-16 00:00:00-04:00,94.21863646482674,94.29514543451307,91.78953869580961,92.1051254272461,9263400,0.0,0.0
2024-09-17 00:00:00-04:00,92.27725904086037,92.32507896688425,91.0435793716668,92.22944641113281,6281700,0.0,0.0
2024-09-18 00:00:00-04:00,91.3783177224728,93.33881094122086,91.16792169104775,91.92343139648438,8793800,0.0,0.0
2024-09-19 00:00:00-04:00,93.69264863025587,94.3907728759403,92.12425131828672,92.66936492919922,8752600,0.0,0.0
2024-09-20 00:00:00-04:00,92.62154358482756,92.82237414406042,91.15834429877653,91.85647583007812,19541000,0.0,0.0
2024-09-23 00:00:00-04:00,91.85648450365575,91.85648450365575,90.23070169074231,91.31137084960938,8382800,0.0,0.0
2024-09-24 00:00:00-04:00,91.30180321591413,91.6365208382194,90.07768888502807,90.32633209228516,8606800,0.0,0.0
2024-09-25 00:00:00-04:00,90.14464326634739,91.77041893980527,90.10638877686277,91.44526672363281,8632900,0.0,0.0
2024-09-26 00:00:00-04:00,94.19950674677361,94.82112931654461,92.7649964917466,93.2144775390625,9876800,0.0,0.0
2024-09-27 00:00:00-04:00,93.38663063589453,93.86480078016814,92.94671497871849,93.10929107666016,6319900,0.0,0.0
2024-09-30 00:00:00-04:00,93.13796424845705,93.42486920465544,92.20075501129512,93.23359680175781,6436400,0.0,0.0
