Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-13 00:00:00-04:00,113.49574173635506,115.07727276005421,112.66286622605043,114.8058853149414,2719500,0.0,0.0
2024-08-14 00:00:00-04:00,114.89010846886966,116.35933906401958,114.40348736958724,115.4983901977539,2182300,0.0,0.0
2024-08-15 00:00:00-04:00,116.15348222062607,117.32325219776847,115.27381291310802,116.76175689697266,2792300,0.0,0.0
2024-08-16 00:00:00-04:00,116.40613841173837,116.66816571954348,114.24440598263749,114.96498107910156,2899000,0.0,0.0
2024-08-19 00:00:00-04:00,115.2363651902045,116.89276327157948,114.99305106587937,116.69623565673828,1664900,0.0,0.0
2024-08-20 00:00:00-04:00,116.6962358864581,116.89276350168618,114.90883129118451,116.1815414428711,2108400,0.0,0.0
2024-08-21 00:00:00-04:00,116.28447471460895,117.13606339026832,115.42351874201002,116.48099517822266,2086400,0.0,0.0
2024-08-22 00:00:00-04:00,117.0518454428467,117.95022778067833,116.48099721677012,117.89408111572266,2770000,0.0,0.0
2024-08-23 00:00:00-04:00,118.57723535511445,121.06650201042098,118.09061421412898,120.58924102783203,2938700,0.0,0.0
2024-08-26 00:00:00-04:00,121.56248679201188,121.62800076295531,120.29914382093995,120.62667083740234,2278600,0.0,0.0
2024-08-27 00:00:00-04:00,119.96224632899829,120.96356194861396,119.96224632899829,120.66410827636719,2042700,0.0,0.0
2024-08-28 00:00:00-04:00,120.40208106688037,120.90741538649753,117.44489929890736,118.75504302978516,2501000,0.0,0.0
2024-08-29 00:00:00-04:00,118.75503537944692,118.83925538072126,116.64008951326471,117.28580474853516,2419900,0.0,0.0
2024-08-30 00:00:00-04:00,117.92216516764626,119.7563634999163,117.07992941820878,119.6159896850586,3618000,0.0,0.0
2024-09-03 00:00:00-04:00,118.41813868772276,120.74831815848815,118.25905170652175,120.13067626953125,3526200,0.0,0.0
2024-09-04 00:00:00-04:00,120.35528335363172,122.10525451552357,119.05449982506802,120.037109375,3091500,0.0,0.0
2024-09-05 00:00:00-04:00,120.78575752879527,120.97291784123098,118.68952490303238,119.2322998046875,2402700,0.0,0.0
2024-09-06 00:00:00-04:00,119.31651753378493,119.9903060692702,117.95958744516632,119.06385040283203,2484100,0.0,0.0
2024-09-09 00:00:00-04:00,119.36332217670866,122.69482453161092,118.89541422170738,121.89002227783203,3599400,0.0,0.0
2024-09-10 00:00:00-04:00,122.76031918034857,124.06111695009149,122.07717759232857,123.90201568603516,3029800,0.0,0.0
2024-09-11 00:00:00-04:00,122.32050101668244,122.92877563218148,120.14940130216684,122.3017807006836,3890300,0.0,0.0
2024-09-12 00:00:00-04:00,122.68547499070182,123.20952963045112,120.12133418402226,121.92745208740234,5557000,0.0,0.0
2024-09-13 00:00:00-04:00,122.76968786066618,123.89266406333257,121.3472437215996,121.63734436035156,3689400,0.0,0.0
2024-09-16 00:00:00-04:00,122.40099284766627,122.71211162755509,120.90197776920068,121.88246154785156,3864300,0.96,0.0
2024-09-17 00:00:00-04:00,121.83533457162414,122.60842031023246,120.63800832362936,121.49593353271484,3171100,0.0,0.0
2024-09-18 00:00:00-04:00,121.44878980883607,121.92017927826518,119.43123626227357,119.75177764892578,3498600,0.0,0.0
2024-09-19 00:00:00-04:00,121.44879854320828,122.09930397384502,120.01577042509686,121.14710235595703,2604400,0.0,0.0
2024-09-20 00:00:00-04:00,120.38345208561232,120.60971703025437,118.0736392338442,118.29048156738281,8581000,0.0,0.0
2024-09-23 00:00:00-04:00,119.35581202101606,119.89319572755207,118.75243407658378,119.38409423828125,3386200,0.0,0.0
2024-09-24 00:00:00-04:00,119.17669673156793,120.22317480318702,118.57331155472357,119.43124389648438,3979500,0.0,0.0
2024-09-25 00:00:00-04:00,119.47837725318564,119.94033691601167,117.63995401953257,118.21504974365234,3421700,0.0,0.0
2024-09-26 00:00:00-04:00,118.68645467929963,119.18612642768376,117.71539340333298,118.06422424316406,3235800,0.0,0.0
2024-09-27 00:00:00-04:00,118.78072326510328,120.03462105155619,118.11135104348921,118.40361022949219,3775200,0.0,0.0
2024-09-30 00:00:00-04:00,117.63995452035833,119.19554120381582,117.43254200351967,119.05412292480469,3608400,0.0,0.0
2024-10-01 00:00:00-04:00,119.39352299744928,119.4689470380518,116.41434532197444,117.47968292236328,3401500,0.0,0.0
2024-10-02 00:00:00-04:00,115.54699049362118,117.14028928540687,114.97189473538491,117.07429504394531,3848800,0.0,0.0
2024-10-03 00:00:00-04:00,116.65004621241067,116.66889862714035,114.54764592482871,115.05674743652344,3400500,0.0,0.0
