Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-08-13 00:00:00-04:00,101.41829090964013,101.6478271484375,101.27139135935268,101.6478271484375,31245000,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,101.76717693273764,102.2262493808389,101.75800052729616,102.09770965576172,28985600,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,101.46418842608266,101.92326084697088,101.39991856735388,101.78553771972656,29546000,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,101.89572952482693,102.15280898977123,101.3815635900483,102.08853912353516,21411500,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,102.07016055487657,102.4374198931974,102.05180074016069,102.32723999023438,16004100,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,102.5017003958777,102.6486069484166,102.32725061596025,102.59351348876953,27114000,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,102.67615190251736,103.08931432992378,102.5292453475079,102.82305145263672,23819100,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,102.59352066960548,102.66697395101615,102.18035822022875,102.40071105957031,17926300,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,102.69449807209945,103.10766744948879,102.56595835599322,102.9883041381836,22650200,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,103.1994955168849,103.1994955168849,102.82305271870557,102.85977935791016,15312500,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,102.44665067587165,102.82308659317543,102.40992402456769,102.77718353271484,15922700,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,102.71287792864496,102.79550761167737,102.50170150830094,102.56597137451172,22104600,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,102.36398966723064,102.50171282571432,102.22626650874696,102.39153289794922,20079400,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,102.52004954210271,102.65776565525209,102.07015355618552,102.10688018798828,25275500,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,102.55383017093115,102.76577142879836,102.25895018092501,102.41560363769531,27734500,0.405,0.0,0.0
2024-09-04 00:00:00-04:00,102.48011193124762,103.08830588615113,102.46168500708104,103.05144500732422,31915900,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,103.35550332707932,103.58587846071083,102.9684677594051,103.5582275390625,35538500,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,103.5766736480482,104.18486041638889,103.32786453743778,103.51216888427734,42004600,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,103.49374457714482,103.84391935352079,103.37395201340668,103.7425537109375,35440300,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,103.78864418581438,104.04667034429889,103.67806857695783,104.02823638916016,30489500,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,103.81626835308154,104.23094084037253,103.73332963732805,104.07428741455078,36948000,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,104.0005874633789,104.08351916601545,103.72413439360321,104.0005874633789,30255700,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,104.33232946501695,104.47055600140204,104.22174682981014,104.32311248779297,25536600,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,104.45212599465953,104.85758864191503,104.33233340819493,104.78386688232422,25722000,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,104.95895363369142,104.97738055822451,104.6272127481445,104.79308319091797,31732800,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,104.53504985987433,105.11559281544811,104.33231856508867,104.3599624633789,35015500,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,104.40604709660961,104.64563225101753,104.25860358882622,104.45211791992188,31216900,0.0,0.0,0.0
