Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-05-18 09:30:00-04:00,157.75,160.4199981689453,157.36500549316406,160.3300018310547,302621,0.0,0.0
2026-05-18 09:45:00-04:00,160.75,162.4499969482422,160.25,162.4199981689453,185495,0.0,0.0
2026-05-18 10:00:00-04:00,162.40499877929688,163.97000122070312,162.1199951171875,163.27000427246094,271797,0.0,0.0
2026-05-18 10:15:00-04:00,163.35000610351562,163.97000122070312,162.9199981689453,163.5,188447,0.0,0.0
2026-05-18 10:30:00-04:00,163.5,163.71499633789062,162.38499450683594,163.0500030517578,155398,0.0,0.0
2026-05-18 10:45:00-04:00,163.09500122070312,163.27999877929688,161.85000610351562,161.99000549316406,111522,0.0,0.0
2026-05-18 11:00:00-04:00,162.1199951171875,162.14999389648438,161.10000610351562,161.89999389648438,136383,0.0,0.0
2026-05-18 11:15:00-04:00,161.89999389648438,162.25999450683594,161.5,162.08999633789062,101614,0.0,0.0
2026-05-18 11:30:00-04:00,162.10000610351562,162.5800018310547,161.59500122070312,161.59500122070312,76378,0.0,0.0
2026-05-18 11:45:00-04:00,161.58999633789062,162.33999633789062,161.5,161.7899932861328,70830,0.0,0.0
2026-05-18 12:00:00-04:00,161.85000610351562,162.86000061035156,161.52000427246094,162.7550048828125,73644,0.0,0.0
2026-05-18 12:15:00-04:00,162.85000610351562,163.10000610351562,162.08999633789062,162.08999633789062,107899,0.0,0.0
2026-05-18 12:30:00-04:00,162.18499755859375,163.0299072265625,161.60000610351562,162.0800018310547,135845,0.0,0.0
2026-05-18 12:45:00-04:00,162.0800018310547,162.58999633789062,161.9499969482422,162.4499053955078,101439,0.0,0.0
2026-05-18 13:00:00-04:00,162.35499572753906,163.47000122070312,162.19000244140625,162.9949951171875,72626,0.0,0.0
2026-05-18 13:15:00-04:00,163.01699829101562,163.72000122070312,163.01699829101562,163.47500610351562,82684,0.0,0.0
2026-05-18 13:30:00-04:00,163.38999938964844,163.4550018310547,162.9600067138672,163.0399932861328,63444,0.0,0.0
2026-05-18 13:45:00-04:00,163.0399932861328,163.83999633789062,162.97999572753906,163.28500366210938,91709,0.0,0.0
2026-05-18 14:00:00-04:00,163.2449951171875,163.2449951171875,162.5601043701172,162.9499969482422,85466,0.0,0.0
2026-05-18 14:15:00-04:00,162.97000122070312,162.97000122070312,161.3800048828125,161.7899932861328,162544,0.0,0.0
2026-05-18 14:30:00-04:00,161.80999755859375,162.15499877929688,161.0,161.80999755859375,138758,0.0,0.0
2026-05-18 14:45:00-04:00,161.75999450683594,161.8699951171875,160.44500732421875,160.6199951171875,112088,0.0,0.0
2026-05-18 15:00:00-04:00,160.5449981689453,162.1649932861328,160.5449981689453,161.1300048828125,155840,0.0,0.0
2026-05-18 15:15:00-04:00,161.17919921875,161.48500061035156,161.02000427246094,161.4499969482422,94999,0.0,0.0
2026-05-18 15:30:00-04:00,161.50999450683594,162.17999267578125,161.5,161.74000549316406,135836,0.0,0.0
2026-05-18 15:45:00-04:00,161.73500061035156,163.36000061035156,161.68499755859375,162.69000244140625,735263,0.0,0.0
2026-05-19 09:30:00-04:00,160.97000122070312,161.55409240722656,157.8000030517578,158.36000061035156,451909,0.0,0.0
2026-05-19 09:45:00-04:00,159.3699951171875,162.13999938964844,159.3699951171875,161.4250030517578,209043,0.0,0.0
2026-05-19 10:00:00-04:00,161.43499755859375,162.67999267578125,160.89999389648438,161.42999267578125,257085,0.0,0.0
2026-05-19 10:15:00-04:00,161.38999938964844,162.30999755859375,159.64999389648438,159.64999389648438,368185,0.0,0.0
2026-05-19 10:30:00-04:00,159.77000427246094,160.25,159.14999389648438,159.67999267578125,122482,0.0,0.0
2026-05-19 10:45:00-04:00,159.74000549316406,159.7949981689453,158.8000030517578,159.17999267578125,92185,0.0,0.0
2026-05-19 11:00:00-04:00,159.22999572753906,159.38999938964844,158.11000061035156,158.30499267578125,233162,0.0,0.0
2026-05-19 11:15:00-04:00,158.32000732421875,158.36000061035156,154.77000427246094,156.0,423918,0.0,0.0
2026-05-19 11:30:00-04:00,155.75999450683594,156.86000061035156,155.4199981689453,156.4600067138672,202273,0.0,0.0
2026-05-19 11:45:00-04:00,156.47000122070312,157.0800018310547,156.22000122070312,156.36000061035156,118707,0.0,0.0
2026-05-19 12:00:00-04:00,156.30999755859375,156.47500610351562,155.71499633789062,156.3000030517578,124693,0.0,0.0
2026-05-19 12:15:00-04:00,156.39999389648438,156.8000030517578,155.97999572753906,156.1300048828125,114380,0.0,0.0
2026-05-19 12:30:00-04:00,156.02499389648438,156.1699981689453,155.4199981689453,155.75,102768,0.0,0.0
2026-05-19 12:45:00-04:00,155.74000549316406,156.10000610351562,155.0500030517578,155.07000732421875,134492,0.0,0.0
2026-05-19 13:00:00-04:00,155.0,155.14999389648438,154.5500030517578,154.76499938964844,117334,0.0,0.0
2026-05-19 13:15:00-04:00,154.75999450683594,155.8350067138672,154.39999389648438,155.0800018310547,177926,0.0,0.0
