ts,symbol,funding_rate,venue
1755230400000,ETH/USD:ETH,7.00135e-06,krakenfutures
1755234000000,ETH/USD:ETH,1.4280302777778e-05,krakenfutures
1755237600000,ETH/USD:ETH,1.59831375e-05,krakenfutures
1755241200000,ETH/USD:ETH,1.0719438888889e-05,krakenfutures
1755244800000,ETH/USD:ETH,1.7090198611111e-05,krakenfutures
1755248400000,ETH/USD:ETH,1.4391016666667e-05,krakenfutures
1755252000000,ETH/USD:ETH,1.2925780555556e-05,krakenfutures
1755255600000,ETH/USD:ETH,1.3958093055556e-05,krakenfutures
1755259200000,ETH/USD:ETH,1.5732009722222e-05,krakenfutures
1755262800000,ETH/USD:ETH,1.5496319444444e-05,krakenfutures
1755266400000,ETH/USD:ETH,6.499479166667e-06,krakenfutures
1755270000000,ETH/USD:ETH,4.876590277778e-06,krakenfutures
1755273600000,ETH/USD:ETH,4.8915375e-06,krakenfutures
1755277200000,ETH/USD:ETH,-3.902888888889e-06,krakenfutures
1755280800000,ETH/USD:ETH,-3.214884722222e-06,krakenfutures
1755284400000,ETH/USD:ETH,-8.824926388889e-06,krakenfutures
1755288000000,ETH/USD:ETH,-6.947505555556e-06,krakenfutures
1755291600000,ETH/USD:ETH,-6.281461111111e-06,krakenfutures
1755295200000,ETH/USD:ETH,-1.2442872222222e-05,krakenfutures
1755298800000,ETH/USD:ETH,-8.832906944444e-06,krakenfutures
1755302400000,ETH/USD:ETH,-3.889429166667e-06,krakenfutures
1755306000000,ETH/USD:ETH,-5.790197222222e-06,krakenfutures
1755309600000,ETH/USD:ETH,-1.4658881944444e-05,krakenfutures
1755313200000,ETH/USD:ETH,-1.0250768055556e-05,krakenfutures
1755316800000,ETH/USD:ETH,1.601690277778e-06,krakenfutures
1755320400000,ETH/USD:ETH,4.392079166667e-06,krakenfutures
1755324000000,ETH/USD:ETH,2.215676388889e-06,krakenfutures
1755327600000,ETH/USD:ETH,-1.276647222222e-06,krakenfutures
1755331200000,ETH/USD:ETH,-2.984768055556e-06,krakenfutures
1755334800000,ETH/USD:ETH,-2.808058333333e-06,krakenfutures
1755338400000,ETH/USD:ETH,-5.73627777778e-07,krakenfutures
1755342000000,ETH/USD:ETH,5.58551388889e-07,krakenfutures
1755345600000,ETH/USD:ETH,2.100838888889e-06,krakenfutures
1755349200000,ETH/USD:ETH,6.86795833333e-07,krakenfutures
1755352800000,ETH/USD:ETH,3.158201388889e-06,krakenfutures
1755356400000,ETH/USD:ETH,2.952206944444e-06,krakenfutures
1755360000000,ETH/USD:ETH,-6.588179166667e-06,krakenfutures
1755363600000,ETH/USD:ETH,-1.2151226388889e-05,krakenfutures
1755367200000,ETH/USD:ETH,-1.5241375e-05,krakenfutures
1755370800000,ETH/USD:ETH,-1.0747633333333e-05,krakenfutures
1755374400000,ETH/USD:ETH,-7.740068055556e-06,krakenfutures
1755378000000,ETH/USD:ETH,-8.681901388889e-06,krakenfutures
1755381600000,ETH/USD:ETH,-7.858101388889e-06,krakenfutures
1755385200000,ETH/USD:ETH,-8.358936111111e-06,krakenfutures
1755388800000,ETH/USD:ETH,-1.2310863888889e-05,krakenfutures
1755392400000,ETH/USD:ETH,-7.335529166667e-06,krakenfutures
1755396000000,ETH/USD:ETH,-1.5128606944444e-05,krakenfutures
1755399600000,ETH/USD:ETH,-1.3740295833333e-05,krakenfutures
1755403200000,ETH/USD:ETH,-7.127161111111e-06,krakenfutures
1755406800000,ETH/USD:ETH,-1.2863030555556e-05,krakenfutures
1755410400000,ETH/USD:ETH,-2.976529166667e-06,krakenfutures
1755414000000,ETH/USD:ETH,-9.533797222222e-06,krakenfutures
1755417600000,ETH/USD:ETH,-9.976179166667e-06,krakenfutures
1755421200000,ETH/USD:ETH,-6.632148611111e-06,krakenfutures
1755424800000,ETH/USD:ETH,1.20325e-06,krakenfutures
1755428400000,ETH/USD:ETH,2.176597222222e-06,krakenfutures
1755432000000,ETH/USD:ETH,-9.974755555556e-06,krakenfutures
1755435600000,ETH/USD:ETH,-1.678466666667e-06,krakenfutures
1755439200000,ETH/USD:ETH,-5.179284722222e-06,krakenfutures
1755442800000,ETH/USD:ETH,5.5374125e-06,krakenfutures
1755446400000,ETH/USD:ETH,7.05197222222e-07,krakenfutures
1755450000000,ETH/USD:ETH,-3.340479166667e-06,krakenfutures
1755453600000,ETH/USD:ETH,-2.824076388889e-06,krakenfutures
1755457200000,ETH/USD:ETH,1.008004166667e-06,krakenfutures
1755460800000,ETH/USD:ETH,-4.496636111111e-06,krakenfutures
1755464400000,ETH/USD:ETH,-9.78152777778e-07,krakenfutures
1755468000000,ETH/USD:ETH,-7.999586111111e-06,krakenfutures
1755471600000,ETH/USD:ETH,-1.18495e-06,krakenfutures
1755475200000,ETH/USD:ETH,6.354811111111e-06,krakenfutures
1755478800000,ETH/USD:ETH,5.599481944444e-06,krakenfutures
1755482400000,ETH/USD:ETH,4.897279166667e-06,krakenfutures
1755486000000,ETH/USD:ETH,-6.475976388889e-06,krakenfutures
1755489600000,ETH/USD:ETH,-1.837093055556e-06,krakenfutures
1755493200000,ETH/USD:ETH,-4.774423611111e-06,krakenfutures
1755496800000,ETH/USD:ETH,1.69884722222e-07,krakenfutures
1755500400000,ETH/USD:ETH,-4.711161111111e-06,krakenfutures
1755504000000,ETH/USD:ETH,-1.0691148611111e-05,krakenfutures
1755507600000,ETH/USD:ETH,-1.3066244444444e-05,krakenfutures
1755511200000,ETH/USD:ETH,-5.441458333333e-06,krakenfutures
1755514800000,ETH/USD:ETH,-1.2460275e-05,krakenfutures
1755518400000,ETH/USD:ETH,-6.521011111111e-06,krakenfutures
1755522000000,ETH/USD:ETH,-6.306776388889e-06,krakenfutures
1755525600000,ETH/USD:ETH,-1.1569409722222e-05,krakenfutures
1755529200000,ETH/USD:ETH,-1.2736159722222e-05,krakenfutures
1755532800000,ETH/USD:ETH,-1.8273375e-05,krakenfutures
1755536400000,ETH/USD:ETH,-1.35516625e-05,krakenfutures
1755540000000,ETH/USD:ETH,-1.1120365277778e-05,krakenfutures
1755543600000,ETH/USD:ETH,-5.722895833333e-06,krakenfutures
1755547200000,ETH/USD:ETH,-2.303666666667e-06,krakenfutures
1755550800000,ETH/USD:ETH,-2.628956944444e-06,krakenfutures
1755554400000,ETH/USD:ETH,-1.844069444444e-06,krakenfutures
1755558000000,ETH/USD:ETH,4.46635e-06,krakenfutures
1755561600000,ETH/USD:ETH,-1.1485019444444e-05,krakenfutures
1755565200000,ETH/USD:ETH,3.63130555556e-07,krakenfutures
1755568800000,ETH/USD:ETH,1.570830555556e-06,krakenfutures
1755572400000,ETH/USD:ETH,-1.269526388889e-06,krakenfutures
1755576000000,ETH/USD:ETH,-7.111943055556e-06,krakenfutures
1755579600000,ETH/USD:ETH,-5.439263888889e-06,krakenfutures
1755583200000,ETH/USD:ETH,-8.8575875e-06,krakenfutures
1755586800000,ETH/USD:ETH,-1.1907701388889e-05,krakenfutures
1755590400000,ETH/USD:ETH,-1.1291380555556e-05,krakenfutures
1755594000000,ETH/USD:ETH,-9.339558333333e-06,krakenfutures
1755597600000,ETH/USD:ETH,-6.7966125e-06,krakenfutures
1755601200000,ETH/USD:ETH,-1.1481018055556e-05,krakenfutures
1755604800000,ETH/USD:ETH,-1.75985125e-05,krakenfutures
1755608400000,ETH/USD:ETH,-1.4839213888889e-05,krakenfutures
1755612000000,ETH/USD:ETH,-1.5271101388889e-05,krakenfutures
1755615600000,ETH/USD:ETH,-1.195473611111e-06,krakenfutures
1755619200000,ETH/USD:ETH,-2.885784722222e-06,krakenfutures
1755622800000,ETH/USD:ETH,-3.10285e-06,krakenfutures
1755626400000,ETH/USD:ETH,-5.958448611111e-06,krakenfutures
1755630000000,ETH/USD:ETH,-5.7061111111e-08,krakenfutures
1755633600000,ETH/USD:ETH,-4.675115277778e-06,krakenfutures
1755637200000,ETH/USD:ETH,-9.640269444444e-06,krakenfutures
1755640800000,ETH/USD:ETH,-8.60172222222e-07,krakenfutures
1755644400000,ETH/USD:ETH,-2.191518055556e-06,krakenfutures
1755648000000,ETH/USD:ETH,-9.640143055556e-06,krakenfutures
1755651600000,ETH/USD:ETH,-9.326120833333e-06,krakenfutures
1755655200000,ETH/USD:ETH,-1.2566731944444e-05,krakenfutures
1755658800000,ETH/USD:ETH,-8.580576388889e-06,krakenfutures
1755662400000,ETH/USD:ETH,-1.3005515277778e-05,krakenfutures
1755666000000,ETH/USD:ETH,-1.7211301388889e-05,krakenfutures
1755669600000,ETH/USD:ETH,-1.5106091666667e-05,krakenfutures
1755673200000,ETH/USD:ETH,-1.5103684722222e-05,krakenfutures
1755676800000,ETH/USD:ETH,-1.1866511111111e-05,krakenfutures
1755680400000,ETH/USD:ETH,-6.329922222222e-06,krakenfutures
1755684000000,ETH/USD:ETH,-4.936968055556e-06,krakenfutures
1755687600000,ETH/USD:ETH,-2.04261111111e-07,krakenfutures
1755691200000,ETH/USD:ETH,-2.66118055556e-07,krakenfutures
1755694800000,ETH/USD:ETH,-2.487413888889e-06,krakenfutures
1755698400000,ETH/USD:ETH,-8.118436111111e-06,krakenfutures
1755702000000,ETH/USD:ETH,-6.875772222222e-06,krakenfutures
1755705600000,ETH/USD:ETH,-3.688054166667e-06,krakenfutures
1755709200000,ETH/USD:ETH,-1.297838888889e-06,krakenfutures
1755712800000,ETH/USD:ETH,-8.561341666667e-06,krakenfutures
1755716400000,ETH/USD:ETH,-5.610931944444e-06,krakenfutures
1755720000000,ETH/USD:ETH,-1.24821125e-05,krakenfutures
1755723600000,ETH/USD:ETH,-8.653366666667e-06,krakenfutures
1755727200000,ETH/USD:ETH,-1.4281675e-05,krakenfutures
1755730800000,ETH/USD:ETH,-9.919916666667e-06,krakenfutures
1755734400000,ETH/USD:ETH,-1.31323611111e-07,krakenfutures
1755738000000,ETH/USD:ETH,3.141854166667e-06,krakenfutures
1755741600000,ETH/USD:ETH,3.544156944444e-06,krakenfutures
1755745200000,ETH/USD:ETH,1.230870833333e-06,krakenfutures
1755748800000,ETH/USD:ETH,2.085981944444e-06,krakenfutures
1755752400000,ETH/USD:ETH,-2.030720833333e-06,krakenfutures
1755756000000,ETH/USD:ETH,1.863575e-06,krakenfutures
1755759600000,ETH/USD:ETH,-2.243902777778e-06,krakenfutures
1755763200000,ETH/USD:ETH,-9.4100574713e-08,krakenfutures
1755766800000,ETH/USD:ETH,-6.498533333333e-06,krakenfutures
1755770400000,ETH/USD:ETH,1.453316666667e-06,krakenfutures
1755774000000,ETH/USD:ETH,1.9655375e-06,krakenfutures
1755777600000,ETH/USD:ETH,8.10294444444e-07,krakenfutures
1755781200000,ETH/USD:ETH,-2.712006944444e-06,krakenfutures
1755784800000,ETH/USD:ETH,-1.879394444444e-06,krakenfutures
1755788400000,ETH/USD:ETH,6.80301388889e-07,krakenfutures
1755792000000,ETH/USD:ETH,1.1674344444444e-05,krakenfutures
1755795600000,ETH/USD:ETH,6.390122222222e-06,krakenfutures
1755799200000,ETH/USD:ETH,1.3451330555556e-05,krakenfutures
1755802800000,ETH/USD:ETH,7.593977777778e-06,krakenfutures
1755806400000,ETH/USD:ETH,1.1770308333333e-05,krakenfutures
1755810000000,ETH/USD:ETH,8.446220833333e-06,krakenfutures
1755813600000,ETH/USD:ETH,1.0513802777778e-05,krakenfutures
1755817200000,ETH/USD:ETH,1.2253704166667e-05,krakenfutures
1755820800000,ETH/USD:ETH,1.0170283333333e-05,krakenfutures
1755824400000,ETH/USD:ETH,9.232523611111e-06,krakenfutures
1755828000000,ETH/USD:ETH,1.1073855555556e-05,krakenfutures
1755831600000,ETH/USD:ETH,1.0507731944444e-05,krakenfutures
1755835200000,ETH/USD:ETH,1.6102304166667e-05,krakenfutures
1755838800000,ETH/USD:ETH,1.5615705555556e-05,krakenfutures
1755842400000,ETH/USD:ETH,1.4790726388889e-05,krakenfutures
1755846000000,ETH/USD:ETH,1.60018375e-05,krakenfutures
1755849600000,ETH/USD:ETH,5.822181944444e-06,krakenfutures
1755853200000,ETH/USD:ETH,1.1436291666667e-05,krakenfutures
1755856800000,ETH/USD:ETH,7.576743055556e-06,krakenfutures
1755860400000,ETH/USD:ETH,9.163482526882e-06,krakenfutures
1755864000000,ETH/USD:ETH,6.917541666667e-06,krakenfutures
1755867600000,ETH/USD:ETH,5.827756944444e-06,krakenfutures
1755871200000,ETH/USD:ETH,2.404022222222e-06,krakenfutures
1755874800000,ETH/USD:ETH,-2.717154166667e-06,krakenfutures
1755878400000,ETH/USD:ETH,3.437677777778e-06,krakenfutures
1755882000000,ETH/USD:ETH,1.6048041666667e-05,krakenfutures
1755885600000,ETH/USD:ETH,2.6940616666667e-05,krakenfutures
1755889200000,ETH/USD:ETH,3.0985543055556e-05,krakenfutures
1755892800000,ETH/USD:ETH,2.7595647222222e-05,krakenfutures
1755896400000,ETH/USD:ETH,3.67314875e-05,krakenfutures
1755900000000,ETH/USD:ETH,3.4781527777778e-05,krakenfutures
1755903600000,ETH/USD:ETH,3.0588438888889e-05,krakenfutures
1755907200000,ETH/USD:ETH,3.1246644444444e-05,krakenfutures
1755910800000,ETH/USD:ETH,2.41046625e-05,krakenfutures
1755914400000,ETH/USD:ETH,3.0136736111111e-05,krakenfutures
1755918000000,ETH/USD:ETH,3.13961625e-05,krakenfutures
1755921600000,ETH/USD:ETH,2.6228223611111e-05,krakenfutures
1755925200000,ETH/USD:ETH,3.2261693055556e-05,krakenfutures
1755928800000,ETH/USD:ETH,3.0848915277778e-05,krakenfutures
1755932400000,ETH/USD:ETH,3.1238122222222e-05,krakenfutures
1755936000000,ETH/USD:ETH,2.7633284722222e-05,krakenfutures
1755939600000,ETH/USD:ETH,3.0192193055556e-05,krakenfutures
1755943200000,ETH/USD:ETH,2.8269804166667e-05,krakenfutures
1755946800000,ETH/USD:ETH,2.8625398611111e-05,krakenfutures
1755950400000,ETH/USD:ETH,2.6233345833333e-05,krakenfutures
1755954000000,ETH/USD:ETH,2.5935348611111e-05,krakenfutures
1755957600000,ETH/USD:ETH,1.9238751388889e-05,krakenfutures
1755961200000,ETH/USD:ETH,2.0532102777778e-05,krakenfutures
1755964800000,ETH/USD:ETH,2.3652754166667e-05,krakenfutures
1755968400000,ETH/USD:ETH,2.5153152777778e-05,krakenfutures
1755972000000,ETH/USD:ETH,1.6078945833333e-05,krakenfutures
1755975600000,ETH/USD:ETH,1.5833745833333e-05,krakenfutures
1755979200000,ETH/USD:ETH,1.42758875e-05,krakenfutures
1755982800000,ETH/USD:ETH,2.4326279166667e-05,krakenfutures
1755986400000,ETH/USD:ETH,2.3396284722222e-05,krakenfutures
1755990000000,ETH/USD:ETH,2.4332279166667e-05,krakenfutures
1755993600000,ETH/USD:ETH,2.3873359722222e-05,krakenfutures
1755997200000,ETH/USD:ETH,2.3164558333333e-05,krakenfutures
1756000800000,ETH/USD:ETH,2.2194652777778e-05,krakenfutures
1756004400000,ETH/USD:ETH,1.9245676388889e-05,krakenfutures
1756008000000,ETH/USD:ETH,1.73894625e-05,krakenfutures
1756011600000,ETH/USD:ETH,1.5362455555556e-05,krakenfutures
1756015200000,ETH/USD:ETH,1.0744213888889e-05,krakenfutures
1756018800000,ETH/USD:ETH,1.2090801388889e-05,krakenfutures
1756022400000,ETH/USD:ETH,1.3087316666667e-05,krakenfutures
1756026000000,ETH/USD:ETH,1.1146606944444e-05,krakenfutures
1756029600000,ETH/USD:ETH,1.1664354166667e-05,krakenfutures
1756033200000,ETH/USD:ETH,1.2985595833333e-05,krakenfutures
1756036800000,ETH/USD:ETH,8.062322222222e-06,krakenfutures
1756040400000,ETH/USD:ETH,1.0909897222222e-05,krakenfutures
1756044000000,ETH/USD:ETH,2.3564825e-05,krakenfutures
1756047600000,ETH/USD:ETH,1.9911823611111e-05,krakenfutures
1756051200000,ETH/USD:ETH,2.2322618055556e-05,krakenfutures
1756054800000,ETH/USD:ETH,1.5484465277778e-05,krakenfutures
1756058400000,ETH/USD:ETH,1.7557590277778e-05,krakenfutures
1756062000000,ETH/USD:ETH,2.3595461111111e-05,krakenfutures
1756065600000,ETH/USD:ETH,1.4558658333333e-05,krakenfutures
1756069200000,ETH/USD:ETH,3.508825e-06,krakenfutures
1756072800000,ETH/USD:ETH,6.143158333333e-06,krakenfutures
1756076400000,ETH/USD:ETH,1.4634584722222e-05,krakenfutures
1756080000000,ETH/USD:ETH,2.4845254166667e-05,krakenfutures
1756083600000,ETH/USD:ETH,1.4777359722222e-05,krakenfutures
1756087200000,ETH/USD:ETH,1.7459195833333e-05,krakenfutures
1756090800000,ETH/USD:ETH,2.1496429166667e-05,krakenfutures
1756094400000,ETH/USD:ETH,1.8330555555556e-05,krakenfutures
1756098000000,ETH/USD:ETH,1.3160275e-05,krakenfutures
1756101600000,ETH/USD:ETH,9.485930555556e-06,krakenfutures
1756105200000,ETH/USD:ETH,4.393468055556e-06,krakenfutures
1756108800000,ETH/USD:ETH,1.2001433333333e-05,krakenfutures
1756112400000,ETH/USD:ETH,1.4596331944444e-05,krakenfutures
1756116000000,ETH/USD:ETH,1.6760075e-05,krakenfutures
1756119600000,ETH/USD:ETH,1.0763668055556e-05,krakenfutures
1756123200000,ETH/USD:ETH,3.495745833333e-06,krakenfutures
1756126800000,ETH/USD:ETH,9.86523611111e-07,krakenfutures
1756130400000,ETH/USD:ETH,1.677159722222e-06,krakenfutures
1756134000000,ETH/USD:ETH,4.740883333333e-06,krakenfutures
1756137600000,ETH/USD:ETH,7.564236111111e-06,krakenfutures
1756141200000,ETH/USD:ETH,1.3057161111111e-05,krakenfutures
1756144800000,ETH/USD:ETH,1.1338843055556e-05,krakenfutures
1756148400000,ETH/USD:ETH,1.3505427777778e-05,krakenfutures
1756152000000,ETH/USD:ETH,1.59187e-05,krakenfutures
1756155600000,ETH/USD:ETH,6.459852777778e-06,krakenfutures
1756159200000,ETH/USD:ETH,7.959940277778e-06,krakenfutures
1756162800000,ETH/USD:ETH,6.24933333333e-07,krakenfutures
1756166400000,ETH/USD:ETH,3.972115277778e-06,krakenfutures
1756170000000,ETH/USD:ETH,3.682545833333e-06,krakenfutures
1756173600000,ETH/USD:ETH,1.4638608333333e-05,krakenfutures
1756177200000,ETH/USD:ETH,4.8143e-06,krakenfutures
1756180800000,ETH/USD:ETH,3.246733333333e-06,krakenfutures
1756184400000,ETH/USD:ETH,-2.1075e-08,krakenfutures
1756188000000,ETH/USD:ETH,-3.6181625e-06,krakenfutures
1756191600000,ETH/USD:ETH,-6.436875e-07,krakenfutures
1756195200000,ETH/USD:ETH,3.321892361111e-06,krakenfutures
1756198800000,ETH/USD:ETH,1.6685402777778e-05,krakenfutures
1756202400000,ETH/USD:ETH,2.6296606944444e-05,krakenfutures
1756206000000,ETH/USD:ETH,1.4331308333333e-05,krakenfutures
1756209600000,ETH/USD:ETH,1.3728280555556e-05,krakenfutures
1756213200000,ETH/USD:ETH,1.6101697222222e-05,krakenfutures
1756216800000,ETH/USD:ETH,1.0477293055556e-05,krakenfutures
1756220400000,ETH/USD:ETH,4.034625e-07,krakenfutures
1756224000000,ETH/USD:ETH,3.057484722222e-06,krakenfutures
1756227600000,ETH/USD:ETH,-1.11585625e-05,krakenfutures
1756231200000,ETH/USD:ETH,-9.655859722222e-06,krakenfutures
1756234800000,ETH/USD:ETH,-6.43255e-06,krakenfutures
1756238400000,ETH/USD:ETH,-3.253234722222e-06,krakenfutures
1756242000000,ETH/USD:ETH,-1.47679166667e-07,krakenfutures
1756245600000,ETH/USD:ETH,3.716333333333e-06,krakenfutures
1756249200000,ETH/USD:ETH,-2.04745e-06,krakenfutures
1756252800000,ETH/USD:ETH,-9.85256944444e-07,krakenfutures
1756256400000,ETH/USD:ETH,5.463375e-07,krakenfutures
1756260000000,ETH/USD:ETH,8.550716666667e-06,krakenfutures
1756263600000,ETH/USD:ETH,1.7313798611111e-05,krakenfutures
1756267200000,ETH/USD:ETH,1.65405375e-05,krakenfutures
1756270800000,ETH/USD:ETH,2.2731263888889e-05,krakenfutures
1756274400000,ETH/USD:ETH,1.3821376388889e-05,krakenfutures
1756278000000,ETH/USD:ETH,7.6038125e-06,krakenfutures
1756281600000,ETH/USD:ETH,3.351493055556e-06,krakenfutures
1756285200000,ETH/USD:ETH,5.196015277778e-06,krakenfutures
1756288800000,ETH/USD:ETH,1.7409831944444e-05,krakenfutures
1756292400000,ETH/USD:ETH,1.6369523611111e-05,krakenfutures
1756296000000,ETH/USD:ETH,1.5274069444444e-05,krakenfutures
1756299600000,ETH/USD:ETH,1.5050502777778e-05,krakenfutures
1756303200000,ETH/USD:ETH,1.1186730555556e-05,krakenfutures
1756306800000,ETH/USD:ETH,7.193823611111e-06,krakenfutures
1756310400000,ETH/USD:ETH,3.925694444444e-06,krakenfutures
1756314000000,ETH/USD:ETH,5.345611111111e-06,krakenfutures
1756317600000,ETH/USD:ETH,1.2703679166667e-05,krakenfutures
1756321200000,ETH/USD:ETH,7.692116666667e-06,krakenfutures
1756324800000,ETH/USD:ETH,2.060055555556e-06,krakenfutures
1756328400000,ETH/USD:ETH,1.3860455555556e-05,krakenfutures
1756332000000,ETH/USD:ETH,1.6780915277778e-05,krakenfutures
1756335600000,ETH/USD:ETH,1.8000923611111e-05,krakenfutures
1756339200000,ETH/USD:ETH,1.9370091666667e-05,krakenfutures
1756342800000,ETH/USD:ETH,2.2904077777778e-05,krakenfutures
1756346400000,ETH/USD:ETH,2.0687375e-05,krakenfutures
1756350000000,ETH/USD:ETH,1.7502491666667e-05,krakenfutures
1756353600000,ETH/USD:ETH,1.2073545833333e-05,krakenfutures
1756357200000,ETH/USD:ETH,1.0307454166667e-05,krakenfutures
1756360800000,ETH/USD:ETH,1.0374638888889e-05,krakenfutures
1756364400000,ETH/USD:ETH,1.2962527777778e-05,krakenfutures
1756368000000,ETH/USD:ETH,-8.514166666667e-06,krakenfutures
1756371600000,ETH/USD:ETH,4.0762375e-06,krakenfutures
1756375200000,ETH/USD:ETH,-1.1075176388889e-05,krakenfutures
1756378800000,ETH/USD:ETH,2.8361941666667e-05,krakenfutures
1756382400000,ETH/USD:ETH,2.80666375e-05,krakenfutures
1756386000000,ETH/USD:ETH,2.4636652777778e-05,krakenfutures
1756389600000,ETH/USD:ETH,1.4165225e-05,krakenfutures
1756393200000,ETH/USD:ETH,1.7239543055556e-05,krakenfutures
1756396800000,ETH/USD:ETH,1.2879734722222e-05,krakenfutures
1756400400000,ETH/USD:ETH,7.004268939394e-06,krakenfutures
1756404000000,ETH/USD:ETH,1.2046226388889e-05,krakenfutures
1756407600000,ETH/USD:ETH,1.1149126388889e-05,krakenfutures
1756411200000,ETH/USD:ETH,1.1692275e-05,krakenfutures
1756414800000,ETH/USD:ETH,1.3578704166667e-05,krakenfutures
1756418400000,ETH/USD:ETH,1.2651320833333e-05,krakenfutures
1756422000000,ETH/USD:ETH,1.0484302777778e-05,krakenfutures
1756425600000,ETH/USD:ETH,6.133870833333e-06,krakenfutures
1756429200000,ETH/USD:ETH,1.5346444444444e-05,krakenfutures
1756432800000,ETH/USD:ETH,1.1676381944444e-05,krakenfutures
1756436400000,ETH/USD:ETH,1.3985390277778e-05,krakenfutures
1756440000000,ETH/USD:ETH,1.3680388888889e-05,krakenfutures
1756443600000,ETH/USD:ETH,1.4625202777778e-05,krakenfutures
1756447200000,ETH/USD:ETH,1.2124052777778e-05,krakenfutures
1756450800000,ETH/USD:ETH,1.2643056944444e-05,krakenfutures
1756454400000,ETH/USD:ETH,4.023068055556e-06,krakenfutures
1756458000000,ETH/USD:ETH,1.0937538888889e-05,krakenfutures
1756461600000,ETH/USD:ETH,1.6006851388889e-05,krakenfutures
1756465200000,ETH/USD:ETH,1.4155747222222e-05,krakenfutures
1756468800000,ETH/USD:ETH,1.3516020833333e-05,krakenfutures
1756472400000,ETH/USD:ETH,9.468725e-06,krakenfutures
1756476000000,ETH/USD:ETH,9.284908333333e-06,krakenfutures
1756479600000,ETH/USD:ETH,6.385829166667e-06,krakenfutures
1756483200000,ETH/USD:ETH,8.174579166667e-06,krakenfutures
1756486800000,ETH/USD:ETH,7.847418055556e-06,krakenfutures
1756490400000,ETH/USD:ETH,-1.184052777778e-06,krakenfutures
1756494000000,ETH/USD:ETH,2.874811111111e-06,krakenfutures
1756497600000,ETH/USD:ETH,2.93722222222e-07,krakenfutures
1756501200000,ETH/USD:ETH,3.847834722222e-06,krakenfutures
1756504800000,ETH/USD:ETH,1.0828444444444e-05,krakenfutures
1756508400000,ETH/USD:ETH,1.1455925e-05,krakenfutures
1756512000000,ETH/USD:ETH,1.6225056944444e-05,krakenfutures
1756515600000,ETH/USD:ETH,1.5438443055556e-05,krakenfutures
1756519200000,ETH/USD:ETH,1.1709305555556e-05,krakenfutures
